Timestamp,Location Identifier,Total Flow
8/5/2013 0:00,4100,3972
8/5/2013 0:00,4201,2965
8/5/2013 0:00,4300,5344
8/5/2013 0:00,4301,3540
8/5/2013 0:00,4600,9107
8/5/2013 0:00,4601,5789
8/5/2013 0:00,4800,0
8/5/2013 0:00,4801,0
8/5/2013 0:00,5001,0
8/5/2013 0:00,5100,0
8/5/2013 0:00,5200,5455
8/5/2013 0:00,5201,13954
8/5/2013 0:00,5300,488
8/5/2013 0:00,5301,3937
8/5/2013 0:00,6000,1355
8/5/2013 0:00,6001,9811
8/5/2013 0:00,6700,0
8/5/2013 0:00,6701,0
8/5/2013 0:00,8000,6655
8/5/2013 0:00,8001,12070
8/5/2013 0:00,8101,2328
8/5/2013 0:00,8200,10604
8/5/2013 0:00,8300,2675
8/5/2013 0:00,8301,3641
8/5/2013 0:00,8500,2070
8/5/2013 0:00,8501,5715
8/5/2013 0:00,8600,5959
8/5/2013 0:00,8601,4035
8/5/2013 0:00,10101,0
8/5/2013 0:00,10200,0
8/5/2013 0:00,10400,0
8/5/2013 0:00,10401,0
8/5/2013 0:00,11000,4262
8/5/2013 0:00,11001,1522
8/5/2013 0:00,11100,2224
8/5/2013 0:00,11101,9910
8/5/2013 0:00,11200,8098
8/5/2013 0:00,12000,3535
8/5/2013 0:00,12001,1210
8/5/2013 0:00,12700,0
8/5/2013 0:00,12701,0
8/5/2013 0:00,12800,0
8/5/2013 0:00,12801,0
8/5/2013 0:00,13000,4268
8/5/2013 0:00,13001,6796
8/5/2013 0:00,13100,0
8/5/2013 0:00,13101,0
8/5/2013 0:00,13200,11892
8/5/2013 0:00,13301,529
8/5/2013 0:00,13400,0
8/5/2013 0:00,13501,0
8/5/2013 0:00,13600,3104
8/5/2013 0:00,13601,959
8/5/2013 0:00,14000,0
8/5/2013 0:00,14001,0
8/5/2013 0:00,14100,5767
8/5/2013 0:00,14101,914
8/5/2013 0:00,14200,2255
8/5/2013 0:00,14201,7299
8/5/2013 0:00,14800,0
8/5/2013 0:00,14801,0
8/5/2013 0:00,14901,0
8/5/2013 0:00,15000,0
8/5/2013 0:00,15001,0
8/5/2013 0:00,15500,1821
8/5/2013 0:00,15501,1699
8/5/2013 0:00,15600,4914
8/5/2013 0:00,15601,4948
8/5/2013 0:00,15900,11408
8/5/2013 0:00,15901,11665
8/5/2013 0:00,16100,838
8/5/2013 0:00,16101,2494
8/5/2013 0:00,16200,0
8/5/2013 0:00,16900,0
8/5/2013 0:00,16901,0
8/5/2013 0:00,17000,0
8/5/2013 0:00,17300,6117
8/5/2013 0:00,17401,6587
8/5/2013 0:00,17500,3802
8/5/2013 0:00,17600,0
8/5/2013 0:00,17601,0
8/5/2013 0:00,17700,0
8/5/2013 0:00,17701,0
8/5/2013 0:00,17800,5033
8/5/2013 0:00,17801,3173
8/5/2013 0:00,17900,0
8/5/2013 0:00,17901,0
8/5/2013 0:00,18000,1715
8/5/2013 0:00,18001,0
8/5/2013 0:00,18200,2114
8/5/2013 0:00,18201,799
8/5/2013 0:00,18300,2800
8/5/2013 0:00,18301,1824
8/5/2013 0:00,18400,0
8/5/2013 0:00,18401,0
8/5/2013 0:00,18700,0
8/5/2013 0:00,18701,0
8/5/2013 0:00,18801,0
8/5/2013 0:00,20100,4792
8/5/2013 0:00,20101,4379
8/5/2013 0:00,20200,5135
8/5/2013 0:00,20201,5436
8/5/2013 0:00,20300,3426
8/5/2013 0:00,20301,3738
8/5/2013 0:00,20400,0
8/5/2013 0:00,20401,0
8/5/2013 0:00,20500,2261
8/5/2013 0:00,20501,9280
8/5/2013 0:00,20600,929
8/5/2013 0:00,20801,2076
8/5/2013 0:00,21200,2315
8/5/2013 0:00,21201,13936
8/5/2013 0:00,21300,12518
8/5/2013 0:00,21301,6219
8/5/2013 0:00,22100,682
8/5/2013 0:00,22101,771
8/5/2013 0:00,22103,163
8/5/2013 0:00,22200,900
8/5/2013 0:00,22201,1206
8/5/2013 0:00,22400,0
8/5/2013 0:00,22401,0
8/5/2013 0:00,24000,5062
8/5/2013 0:00,24001,8642
8/5/2013 0:00,24200,7760
8/5/2013 0:00,24201,1920
8/5/2013 0:00,24700,2404
8/5/2013 0:00,24701,243
8/5/2013 0:00,24800,0
8/5/2013 0:00,24901,4484
8/6/2013 0:00,200,14531
8/6/2013 0:00,201,3975
8/6/2013 0:00,300,8020
8/6/2013 0:00,301,862
8/6/2013 0:00,500,13970
8/6/2013 0:00,501,3134
8/6/2013 0:00,700,3613
8/6/2013 0:00,701,12312
8/6/2013 0:00,900,0
8/6/2013 0:00,901,0
8/6/2013 0:00,1100,8924
8/6/2013 0:00,1101,6963
8/6/2013 0:00,1600,423
8/6/2013 0:00,1601,463
8/6/2013 0:00,2500,1760
8/6/2013 0:00,2501,4577
8/6/2013 0:00,3100,2639
8/6/2013 0:00,3101,12098
8/6/2013 0:00,3400,8814
8/6/2013 0:00,3401,12451
8/6/2013 0:00,3501,15796
8/6/2013 0:00,3502,2209
8/6/2013 0:00,3700,4953
8/6/2013 0:00,3701,3857
8/6/2013 0:00,4100,4101
8/6/2013 0:00,4201,2795
8/6/2013 0:00,4300,5535
8/6/2013 0:00,4301,3562
8/6/2013 0:00,4600,9456
8/6/2013 0:00,4601,5697
8/6/2013 0:00,4800,0
8/6/2013 0:00,4801,0
8/6/2013 0:00,5001,0
8/6/2013 0:00,5100,0
8/6/2013 0:00,5200,5429
8/6/2013 0:00,5201,16705
8/6/2013 0:00,5300,478
8/6/2013 0:00,5301,4034
8/6/2013 0:00,6000,1357
8/6/2013 0:00,6001,9076
8/6/2013 0:00,6700,0
8/6/2013 0:00,6701,0
8/6/2013 0:00,8000,6954
8/6/2013 0:00,8001,10381
8/6/2013 0:00,8101,1960
8/6/2013 0:00,8200,11112
8/6/2013 0:00,8300,2857
8/6/2013 0:00,8301,3562
8/6/2013 0:00,8500,2203
8/6/2013 0:00,8501,5869
8/6/2013 0:00,8600,6121
8/6/2013 0:00,8601,4274
8/6/2013 0:00,10101,0
8/6/2013 0:00,10200,0
8/6/2013 0:00,10400,0
8/6/2013 0:00,10401,0
8/6/2013 0:00,11000,4359
8/6/2013 0:00,11001,1444
8/6/2013 0:00,11100,2201
8/6/2013 0:00,11101,10299
8/6/2013 0:00,11200,8645
8/6/2013 0:00,12000,3484
8/6/2013 0:00,12001,1090
8/6/2013 0:00,12700,0
8/6/2013 0:00,12701,0
8/6/2013 0:00,12800,0
8/6/2013 0:00,12801,0
8/6/2013 0:00,13000,4601
8/6/2013 0:00,13001,7187
8/6/2013 0:00,13100,0
8/6/2013 0:00,13101,0
8/6/2013 0:00,13200,12658
